player,Position,Team,player_games,pl_rus_att,pl_rus_yds,pl_rus_tds,rus_att_per,rus_yds_per,rus_tds_per,Pick,tot_rus_att_per,tot_rus_yds_per,tot_rus_tds_per,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per
Zamir White,RB,LV,14,17,70,0,0.04823097463284379,0.0412821758135017,0.023420607434487685,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.04623389615707727,0.04565147840804909,0.021586215696963354
Russell Wilson,QB,DEN,15,55,277,3,0.1403903903903904,0.16223944875107665,0.22692555557671837,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.15170130473243773,0.17236241208132994,0.326633281077712
Michael Burton,RB,DEN,17,5,7,0,0.01199040767386091,0.00355329949238578,0.005151493018782942,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.01295644583180132,0.00377500833533197,0.007414982692882004
Samaje Perine,RB,DEN,16,95,394,2,0.2529761904761905,0.27396924083769636,0.20448025741710302,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.273357870540594,0.2910636072200213,0.2943258516037138
Courtland Sutton,WR,DEN,15,1,5,0,0.00255255255255255,0.00292850990525409,0.0013138720115464292,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.0027582055405897745,0.0031112348751142576,0.001891167898463055
Jerry Jeudy,WR,DEN,15,4,40,0,0.01021021021021021,0.02342807924203272,0.006426892008287357,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.011032822162359106,0.02488987900091406,0.009250773093686758
Tony Jones,RB,NO,6,10,24,0,0.06138569171744527,0.03302273348104531,0.027856550035082642,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.029700214011067042,0.01593587122977944,0.012681367892014418
Javonte Williams,RB,DEN,4,47,204,0,0.44988738738738737,0.448062015503876,0.22476115650534256,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.48613372652894815,0.4760189358924816,0.3235178771363255
Montrell Washington,WR,DEN,15,5,30,0,0.01276276276276276,0.01757105943152455,0.0068622110482575585,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.01379102770294888,0.018667409250685555,0.009877364867273914
Tyler Badie,RB,DEN,1,1,0,0,0.03828828828828828,0,0.015315315315315312,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.041373083108846645,0,0.022044637852566346
Kendall Hinton,WR,DEN,12,2,13,0,0.00638138138138138,0.00951765719207579,0.003504318271760131,NA,0.9254395711230243,0.9412693103559219,0.6947410711731137,0.00689551385147444,0.010111513344121335,0.005044063777376614
Damien Williams,RB,LV,1,2,2,0,0.06082289803220035,0.01250919793966151,0.025580079006846293,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.05830443139497148,0.013833170572799562,0.023576549179251755
Brandin Cooks,WR,DAL,13,2,7,0,0.00657131812910707,0.00620179278715864,0.0032487065303586924,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.007007488536518619,0.006237099100874773,0.0035190901736651538
Dak Prescott,QB,DAL,12,45,182,1,0.12005649717514125,0.11219901363504496,0.08875638912244987,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.12802523194896664,0.11283775370747079,0.09614341396861359
Ronald Jones,RB,DAL,6,17,70,1,0.11550759392486012,0.10067681895093064,0.1349744231687408,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.12317439582236313,0.10124996408425142,0.1462080867663951
Tony Pollard,RB,DAL,16,193,1007,9,0.3861817325800377,0.4655950826805918,0.40025095130007426,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.41181449610250936,0.4682456785031171,0.43356307396738164
CeeDee Lamb,WR,DAL,17,10,47,0,0.01883239171374764,0.02045256744995648,0.009578213430494704,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.020082389325328097,0.02056900229185957,0.010375389851172536
Peyton Hendershot,TE,DAL,17,1,2,1,0.00188323917137476,8.703220191470844e-4,0.02167366120379794,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.002008238932532805,8.752766932706202e-4,0.02347751865454335
Malik Davis,RB,DAL,12,38,161,1,0.10138104205900816,0.09925297360023208,0.07999160307251536,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.10811019586801628,0.09981801289507031,0.086649151506194
KaVontae Turpin,WR,DAL,17,3,17,0,0.00564971751412429,0.00739773716275021,0.0029996607219247374,NA,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.006024716797598427,0.007439851892800264,0.00324931675798034
Matt Breida,RB,NYG,17,54,220,1,0.10384615384615384,0.08733624454148471,0.07408160980213382,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.06321462867461439,0.05515744818546852,0.04635372160384979
Saquon Barkley,RB,NYG,16,295,1312,10,0.602764423076923,0.5533942040492258,0.5494213801118822,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.3669228736148046,0.34949764895701413,0.3437793234371043
Daniel Jones,QB,NYG,16,120,708,7,0.24519230769230768,0.2986304088924176,0.3050232972994981,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.1492567621483951,0.18860086544326676,0.19085661128954015
Parris Campbell,WR,NYG,17,5,58,0,0.01138952164009111,0.03108252947481243,0.007664061603517688,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.006933182930650356,0.01963025795282403,0.004795492145393158
Gary Brightwell,RB,NYG,17,31,141,1,0.05961538461538461,0.05597459309249703,0.05325313696492735,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.03628987942431567,0.03535090997341392,0.0333211048193613
Daniel Bellinger,TE,NYG,12,1,2,1,0.00272435897435897,0.00112478496757972,0.03493238081666029,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.0016584084683154982,7.103610751158779e-4,0.02185759542293982
Deuce Vaughn,RB,DAL,NA,NA,NA,NA,0.18169299703143374,0.18169299703143374,0.18169299703143374,212,0.9377565292988347,0.9943393053172457,0.9231666055817901,0.19375284666616666,0.18272736083128513,0.19681495835405435
Eric Gray,RB,NYG,NA,NA,NA,NA,0.23801136705835965,0.23801136705835965,0.23801136705835965,172,1.6427551031056864,1.583398931868894,1.5981804100920598,0.14488548330082238,0.15031674094754732,0.148926470100237
James Robinson,RB,NYG,11,110,425,3,0.3683141503046716,0.3189695847600968,0.3315466805728643,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.22420514756482005,0.20144612854046537,0.20745259951832737
Wan Dale Robinson,WR,NYG,6,2,-1,0,0.01089743589743589,-0.00112478496757972,0.0042464958622163845,NA,1.6427551031056864,1.583398931868894,1.5981804100920598,0.006633633873262,-7.103610751158779e-4,0.0026570816632471264
