Rk,Player,Off%,Att,Att,Tgt,2PM,Fmb,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
214,Jauan Jennings,60.3,0,0,6,0,0,Sun,1,1,2022-09-11,25-063,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,62,15.5,0,66.7,10.3,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,60.3,0,0.0,6,25.0,WR,JennJa00
215,Parris Campbell,77.2,0,0,4,0,0,Sun,1,1,2022-09-11,25-057,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,37,12.3,0,75.0,9.3,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,71,77.2,0,0.0,0,0.0,WR,CampPa00
216,Olamide Zaccheaus,60.0,0,0,4,0,1,Sun,1,1,2022-09-11,25-050,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,49,12.3,0,100.0,12.3,1,75.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,45,60.0,0,0.0,1,3.1,WR,ZaccOl01
217,Kyler Murray,87.7,34,5,0,0,0,Sun,1,1,2022-09-11,25-035,ARI,,KAN,L 21-44,22,34,12,64.7,193,2,0,0,5.9,0.0,99.3,2,18,5.56,5.7,6.85,5.97,8.8,50.0,5,29,5.8,0,1,40.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,57,87.7,0,0.0,0,0.0,QB,MurrKy00
218,Mike Strachan,12.0,0,0,2,0,0,Sun,1,1,2022-09-11,25-029,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,36,18.0,0,100.0,18.0,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,12.0,0,0.0,0,0.0,WR,StraMi03
219,Lawrence Cager,11.9,0,0,1,0,0,Sun,1,1,2022-09-11,25-022,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,11.9,0,0.0,11,40.7,WR,CageLa01
220,Darrell Henderson,82.1,0,13,5,0,0,Thu,1,1,2022-09-08,25-020,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,47,3.6,0,2,46.2,5,5,26,5.2,0,100.0,5.2,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,82.1,0,0.0,0,0.0,RB,HendDa00
221,Devin Singletary,59.3,0,8,2,0,0,Thu,1,1,2022-09-08,25-005,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,48,6.0,0,2,62.5,2,2,14,7.0,0,100.0,7.0,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,59.3,0,0.0,0,0.0,RB,SingDe00
222,Devin Duvernay,51.8,0,0,4,0,0,Sun,1,1,2022-09-11,24-364,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,54,13.5,2,100.0,13.5,2,100.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,29,51.8,0,0.0,9,33.3,WR,DuveDe00
223,Tyrie Cleveland,12.1,0,0,0,0,0,Mon,1,1,2022-09-12,24-357,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,12.1,0,0.0,11,57.9,WR,ClevTy00
224,Michael Pittman Jr.,97.8,0,0,13,0,0,Sun,1,1,2022-09-11,24-341,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,121,13.4,1,69.2,9.3,7,61.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,90,97.8,0,0.0,0,0.0,WR,PittMi01
225,Darnell Mooney,89.7,0,0,3,0,0,Sun,1,1,2022-09-11,24-317,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,1,8,8.0,0,33.3,2.7,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,52,89.7,0,0.0,0,0.0,WR,MoonDa00
226,Simi Fehoko,23.2,0,0,3,0,0,Sun,1,1,2022-09-11,24-310,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,2,12,6.0,0,66.7,4.0,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,23.2,0,0.0,13,54.2,WR,FehoSi00
227,John Bates,54.5,0,0,1,0,0,Sun,1,1,2022-09-11,24-309,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,54.5,0,0.0,2,8.3,TE,BateJo00
228,Justice Hill,19.6,0,2,2,0,0,Sun,1,1,2022-09-11,24-301,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,4,2.0,0,,0.0,2,2,7,3.5,0,100.0,3.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,19.6,0,0.0,14,51.9,RB,HillJu00
229,Noah Fant,56.4,0,0,4,0,0,Mon,1,1,2022-09-12,24-296,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,16,5.3,0,75.0,4.0,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,56.4,0,0.0,0,0.0,TE,FantNo00
230,Joshua Kelley,26.9,0,4,2,0,0,Sun,1,1,2022-09-11,24-295,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,21,5.3,0,2,50.0,2,2,14,7.0,0,100.0,7.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,26.9,0,0.0,16,66.7,RB,KellJo01
231,Deonte Harty,11.5,0,0,1,0,0,Sun,1,1,2022-09-11,24-281,NOR,@,ATL,W 27-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,4,4.0,0,100.0,4.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,11.5,0,0.0,10,31.3,WR,HarrDe07
232,Armani Rogers,5.2,0,0,1,0,0,Sun,1,1,2022-09-11,24-281,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,23,23.0,0,100.0,23.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,5.2,0,0.0,16,66.7,TE,RogeAr00
233,D.K. Metcalf,81.8,0,0,7,0,1,Mon,1,1,2022-09-12,24-272,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,7,36,5.1,0,100.0,5.1,1,71.4,0,0,0,,0,0,,0,0,0,1,0,0,0,0,45,81.8,0,0.0,0,0.0,WR,MetcDK00
234,Zack Moss,37.3,0,6,6,0,1,Thu,1,1,2022-09-08,24-267,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,15,2.5,0,1,33.3,6,6,21,3.5,0,100.0,3.5,0,33.3,0,0,0,,0,0,,0,0,0,1,0,0,0,0,22,37.3,0,0.0,0,0.0,RB,MossZa00
235,Josh Jacobs,60.3,0,10,1,0,0,Sun,1,1,2022-09-11,24-212,LVR,@,LAC,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,57,5.7,0,1,70.0,1,1,16,16.0,0,100.0,16.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,60.3,0,0.0,0,0.0,RB,JacoJo01
236,Rhamondre Stevenson,24.6,0,8,2,0,0,Sun,1,1,2022-09-11,24-200,NWE,@,MIA,L 7-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,25,3.1,0,2,50.0,2,2,2,1.0,0,100.0,1.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,24.6,0,0.0,0,0.0,RB,StevRh00
237,Tua Tagovailoa,100.0,33,2,0,0,1,Sun,1,1,2022-09-11,24-193,MIA,,NWE,W 20-7,23,33,10,69.7,270,1,0,0,3.0,0.0,104.4,3,28,8.33,8.2,8.79,7.28,11.7,52.8,2,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,60,100.0,0,0.0,0,0.0,QB,TagoTu00
238,Najee Harris,58.7,0,10,2,0,0,Sun,1,1,2022-09-11,24-186,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,23,2.3,0,1,30.0,2,2,3,1.5,1,100.0,1.5,1,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,37,58.7,0,0.0,0,0.0,RB,HarrNa00
239,Justin Herbert,100.0,34,4,0,0,0,Sun,1,1,2022-09-11,24-185,LAC,,LVR,W 24-19,26,34,8,76.5,279,3,0,0,8.8,0.0,129.4,0,0,0.00,8.2,9.97,9.97,10.7,58.8,4,1,0.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0,QB,HerbJu00
240,Mecole Hardman,55.7,0,0,6,0,0,Sun,1,1,2022-09-11,24-183,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,16,5.3,1,50.0,2.7,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,39,55.7,0,0.0,1,3.7,WR,HardMe00
241,Brandon Aiyuk,98.5,0,1,3,0,0,Sun,1,1,2022-09-11,24-178,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,0,100.0,3,2,40,20.0,0,66.7,13.3,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,98.5,0,0.0,0,0.0,WR,AiyuBr00
242,Kylen Granson,55.4,0,0,7,0,0,Sun,1,1,2022-09-11,24-168,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,22,7.3,0,42.9,3.1,1,28.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,55.4,0,0.0,9,28.1,TE,GranKy00
243,Khalil Herbert,29.3,0,9,1,0,0,Sun,1,1,2022-09-11,24-143,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,45,5.0,1,3,44.4,1,1,-2,-2.0,0,100.0,-2.0,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,17,29.3,0,0.0,15,62.5,RB,HerbKh00
244,Harrison Bryant,47.5,0,0,4,0,0,Sun,1,1,2022-09-11,24-141,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,18,9.0,0,50.0,4.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,47.5,0,0.0,10,31.3,TE,BryaHa00
245,Albert Okwuegbunam,66.7,0,0,6,0,0,Mon,1,1,2022-09-12,24-140,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,33,6.6,0,83.3,5.5,2,83.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,66.7,0,0.0,0,0.0,TE,OkwuAl00
246,AJ Dillon,50.8,0,10,6,0,0,Sun,1,1,2022-09-11,24-132,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,45,4.5,1,4,60.0,6,5,46,9.2,0,83.3,7.7,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,31,50.8,0,0.0,0,0.0,RB,DillAJ00
247,Elijah Mitchell,25.0,0,6,0,0,0,Sun,1,1,2022-09-11,24-132,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,41,6.8,0,2,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,25.0,0,0.0,0,0.0,RB,MitcEl00
248,Greg Dortch,90.8,0,0,9,0,0,Sun,1,1,2022-09-11,24-105,ARI,,KAN,L 21-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,63,9.0,0,77.8,7.0,3,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,59,90.8,0,0.0,2,7.4,WR,DortGr01
249,Quez Watkins,53.2,0,0,0,0,0,Sun,1,1,2022-09-11,24-094,PHI,@,DET,W 38-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,53.2,0,0.0,6,19.4,WR,WatkQu00
250,Alexander Mattison,22.6,0,8,0,0,0,Sun,1,1,2022-09-11,24-084,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,36,4.5,0,2,62.5,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,22.6,0,0.0,2,8.7,RB,MattAl01
251,Antonio Gibson,63.6,0,14,8,0,0,Sun,1,1,2022-09-11,24-080,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,58,4.1,0,5,57.1,8,7,72,10.3,0,87.5,9.0,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,63.6,0,0.0,0,0.0,RB,GibsAn00
252,Chase Claypool,92.1,0,6,6,0,0,Sun,1,1,2022-09-11,24-066,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,36,6.0,0,2,33.3,6,4,18,4.5,0,66.7,3.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,92.1,0,0.0,0,0.0,WR,ClayCh01
253,Avery Williams,30.7,0,2,1,0,0,Sun,1,1,2022-09-11,24-058,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,7,3.5,0,,50.0,1,1,8,8.0,0,100.0,8.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,30.7,0,0.0,16,50.0,RB,WillAv02
254,Demetric Felton,13.8,0,0,1,0,1,Sun,1,1,2022-09-11,24-057,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,11,13.8,0,0.0,10,31.3,WR,FeltDe00
255,Travis Homer,34.5,0,1,0,0,0,Mon,1,1,2022-09-12,24-036,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,34.5,0,0.0,10,52.6,RB,HomeTr00
256,Jalen Hurts,100.0,32,17,0,0,0,Sun,1,1,2022-09-11,24-035,PHI,@,DET,W 38-35,18,32,14,56.3,243,0,0,0,0.0,0.0,80.6,1,4,3.03,7.6,7.59,7.24,13.5,42.4,17,90,5.3,1,6,64.7,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,77,100.0,0,0.0,0,0.0,QB,HurtJa00
257,James Robinson,48.6,0,11,2,0,0,Sun,1,1,2022-09-11,24-033,JAX,@,WAS,L 22-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,66,6.0,1,3,36.4,2,1,3,3.0,1,50.0,1.5,1,50.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,34,48.6,0,0.0,0,0.0,RB,RobiJa00
258,Irv Smith Jr.,30.6,0,0,2,0,0,Sun,1,1,2022-09-11,24-033,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,30.6,0,0.0,0,0.0,TE,SmitIr01
259,Mac Jones,100.0,30,2,0,0,1,Sun,1,1,2022-09-11,24-006,NWE,@,MIA,L 7-20,21,30,9,70.0,213,1,1,0,3.3,3.3,87.2,2,20,6.25,7.1,6.27,5.25,10.1,43.8,2,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,57,100.0,0,0.0,0,0.0,QB,JoneMa05
260,DeeJay Dallas,5.5,0,0,0,0,0,Mon,1,1,2022-09-12,23-361,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,5.5,0,0.0,11,57.9,RB,DallDe00
261,Davis Mills,97.1,37,2,0,0,1,Sun,1,1,2022-09-11,23-325,HOU,,IND,T 20-20 (OT),23,37,14,62.2,240,2,0,0,5.4,0.0,98.9,3,18,7.50,6.5,7.57,6.55,10.4,50.0,2,-1,-0.5,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,68,97.1,0,0.0,0,0.0,QB,MillDa02
262,Pat Freiermuth,88.9,0,0,10,0,0,Sun,1,1,2022-09-11,23-321,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,5,75,15.0,0,50.0,7.5,3,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,56,88.9,0,0.0,6,18.8,TE,FreiPa00
263,Shi Smith,77.4,0,0,3,0,0,Sun,1,1,2022-09-11,23-320,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,12,12.0,0,33.3,4.0,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,77.4,0,0.0,0,0.0,WR,SmitSh03
264,Jaylen Warren,36.5,0,3,1,0,0,Sun,1,1,2022-09-11,23-314,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,7,2.3,0,,0.0,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,36.5,0,0.0,11,34.4,RB,WarrJa01
265,Jordan Love,8.2,5,0,0,0,0,Sun,1,1,2022-09-11,23-313,GNB,@,MIN,L 7-23,4,5,1,80.0,65,0,0,0,0.0,0.0,118.7,0,0,0.00,13.0,13.00,13.00,16.3,80.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,8.2,0,0.0,0,0.0,QB,LoveJo03
266,Bryan Edwards,46.7,0,0,1,0,0,Sun,1,1,2022-09-11,23-302,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,46.7,0,0.0,0,0.0,WR,EdwaBr01
267,DeVonta Smith,96.1,0,0,4,0,0,Sun,1,1,2022-09-11,23-301,PHI,@,DET,W 38-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,74,96.1,0,0.0,2,6.5,WR,SmitDe07
268,Jaylen Waddle,66.7,0,1,5,0,0,Sun,1,1,2022-09-11,23-290,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,8,8.0,0,0,100.0,5,4,69,17.3,1,80.0,13.8,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,40,66.7,0,0.0,0,0.0,WR,WaddJa00
269,Troy Hairston,22.9,0,0,1,0,0,Sun,1,1,2022-09-11,23-277,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,5,5.0,0,100.0,5.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,22.9,0,0.0,13,40.6,TE,HairTr00
270,Zander Horvath,22.4,0,1,2,0,0,Sun,1,1,2022-09-11,23-275,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,2,2,6,3.0,1,100.0,3.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,15,22.4,0,0.0,16,66.7,FB,HorvZa00
271,Trestan Ebner,6.9,0,0,0,0,0,Sun,1,1,2022-09-11,23-252,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,6.9,0,0.0,5,20.8,RB,EbneTr00
272,Colby Parkinson,36.4,0,0,2,0,0,Mon,1,1,2022-09-12,23-247,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,43,21.5,1,100.0,21.5,2,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,20,36.4,0,0.0,9,47.4,TE,ParkCo02
273,Tre' McKitty,59.7,0,0,4,0,1,Sun,1,1,2022-09-11,23-242,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,3,24,8.0,0,75.0,6.0,,50.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,40,59.7,0,0.0,10,41.7,TE,McKiTr00
274,Rachaad White,27.4,0,6,2,0,0,Sun,1,1,2022-09-11,23-242,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,14,2.3,0,1,50.0,2,2,7,3.5,0,100.0,3.5,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,27.4,0,0.0,16,66.7,RB,WhitRa01
275,Jaelon Darden,16.1,0,1,0,0,0,Sun,1,1,2022-09-11,23-240,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,16.1,0,0.0,5,20.8,WR,DardJa00
276,D'Andre Swift,66.7,0,15,3,0,0,Sun,1,1,2022-09-11,23-240,DET,,PHI,L 35-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,144,9.6,1,5,53.3,3,3,31,10.3,0,100.0,10.3,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,46,66.7,0,0.0,0,0.0,RB,SwifDA00
277,Tee Higgins,26.0,0,0,2,0,0,Sun,1,1,2022-09-11,23-236,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,27,13.5,0,100.0,13.5,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,26.0,0,0.0,0,0.0,WR,HiggTe00
278,Jonathan Taylor,76.1,0,31,7,0,0,Sun,1,1,2022-09-11,23-235,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,31,161,5.2,1,9,64.5,7,4,14,3.5,0,57.1,2.0,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,70,76.1,0,0.0,0,0.0,RB,TaylJo02
279,Connor Heyward,1.6,0,0,0,0,0,Sun,1,1,2022-09-11,23-232,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.6,0,0.0,22,68.8,TE,HeywCo00
280,Travis Etienne,51.4,0,4,4,0,1,Sun,1,1,2022-09-11,23-228,JAX,@,WAS,L 22-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,47,11.8,0,2,50.0,4,2,18,9.0,0,50.0,4.5,1,25.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,36,51.4,0,0.0,0,0.0,RB,EtieTr00
281,Kadarius Toney,11.7,0,2,0,0,0,Sun,1,1,2022-09-11,23-227,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,23,11.5,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,11.7,0,0.0,0,0.0,WR,ToneKa00
282,Donovan Peoples-Jones,82.5,0,0,11,0,0,Sun,1,1,2022-09-11,23-204,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,6,60,10.0,0,54.5,5.5,3,36.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,66,82.5,0,0.0,0,0.0,WR,PeopDo00
283,Isiah Pacheco,22.9,0,12,0,0,1,Sun,1,1,2022-09-11,23-193,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,62,5.2,1,4,50.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,1,1,0,0,0,16,22.9,0,0.0,11,40.7,RB,PachIs00
284,Justin Fields,100.0,17,11,0,0,0,Sun,1,1,2022-09-11,23-190,CHI,,SFO,W 19-10,8,17,9,47.1,121,2,1,0,11.8,5.9,85.7,2,16,10.53,7.1,6.82,5.26,15.1,26.3,11,28,2.5,0,3,36.4,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,FielJu00
285,Cole Kmet,82.8,0,0,1,0,0,Sun,1,1,2022-09-11,23-185,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,82.8,0,0.0,4,16.7,TE,KmetCo00
286,Kenneth Gainwell,29.9,0,5,4,0,0,Sun,1,1,2022-09-11,23-181,PHI,@,DET,W 38-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,20,4.0,1,2,80.0,4,2,12,6.0,0,50.0,3.0,1,25.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,23,29.9,0,0.0,4,12.9,RB,GainKe00
287,Nico Collins,67.1,0,0,3,0,0,Sun,1,1,2022-09-11,23-176,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,26,13.0,0,66.7,8.7,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,67.1,0,0.0,0,0.0,WR,CollNi00
288,Gabriel Davis,98.3,0,0,5,0,0,Thu,1,1,2022-09-08,23-160,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,88,22.0,1,80.0,17.6,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,98.3,0,0.0,0,0.0,WR,DaviGa01
